,match_id,t1_name,t2_name,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists,t1_pagerank_before,t2_pagerank_before,t1_officialwin_before,t2_officialwin_before,t1_playerrank_before,t2_playerrank_before
22,31025,London Spitfire,Houston Outlaws,1,58701.18775,50153.09828,54.77407821,38.97204689,404.0320563,339.2729089,27042.23423,20876.28515,32792.76999,29259.40118,31050.00967,29025.65477,35363.80623,36830.4899,33.63937959,40.05728905,82.25968733,61.36457877,26.0104069,21.79938565,31050.00967,29025.65477,1.618378484,0.601832715,37.95880306,24.39245262,483.6163579,440.2783583,26.50289708,18.13443302,3262.719053,3205.752581,3027.520363,2849.030677,526.8267408,532.1403594,482.4770098,661.2925031,600,600,29.1368386,28.69160005,25.56159981,24.98471445,342.3895337,329.6180957,25.92507976,18.37685732,1.475202228,0.593146226,18993.42645,17405.8076,11.81051138,11.97438002,2.233077206,2.326263549,0.42470658,0.638616288,12529.59961,11776.89737,1.230993958,1.446601007,1.122230114,0.837264099,2.778656001,2.572455745,3.161187706,0.141517618,0.451598244,0,0.249759225,0.131205848,0,0,0.006060606,0.005,1412.650992,1270.988677
23,31029,Philadelphia Fusion,Boston Uprising,1,49751.7451,27246.7545,46.92279177,25.75095158,375.115652,226.4060164,21481.02919,10811.83165,25630.90816,15917.56681,27825.81554,16185.26672,24804.27667,15826.42883,19.18927376,15.79025666,72.33536488,39.79957131,25.02827959,13.80926755,27825.81554,16185.26672,1.592214761,0.149595113,31.70748544,18.84592787,442.9749429,221.3575698,24.82803584,12.96523286,2684.412106,1646.405502,2243.686175,1473.493281,336.9369317,279.230676,547.2078223,284.5755757,480,300,23.77647639,14.61340465,21.409135,11.06142824,283.1107246,192.3587081,19.48467812,11.89445011,0.384293517,0.239352181,15404.13842,8726.31498,10.28848346,6.393249296,1.455258332,0.950326791,0.225124378,0.239680343,8044.507656,4401.712944,0.999637326,0.853184595,0.374822821,0.299190226,2.699648906,1.06685185,0.737918708,0.568461429,0.178519261,0.209433158,0.664629769,0.471622429,1.2,0,0.118511405,0,1141.686057,738.2398627
24,31030,Paris Eternal,Atlanta Reign,1,61200.33933,23130.00939,75.81513652,26.60430394,378.9015016,222.5362324,23745.58577,9084.763043,34269.73162,11569.04601,36996.49769,13593.88637,33784.79452,8831.603018,31.75446794,7.361385072,110.6736029,39.38986749,33.7520699,12.26897512,36996.49769,13593.88637,2.103694397,0.774882639,50.22380542,20.01780151,467.4042027,103.5855394,38.77379459,16.40168253,3287.624127,1125.304103,2903.090025,943.3588122,483.3708669,236.01608,590.8806947,204.7241284,600,200,30.17544905,9.710763859,26.33029276,7.361385072,338.9664966,126.9327429,37.65114876,15.23935857,1.106396481,0.516588426,20100.17828,5591.524785,11.87820703,2.712089237,2.162960414,0.258294213,0.368336959,0.064573553,6570.923535,1915.897325,1.279798064,0.632510817,1.302032917,0,2.855316486,0.38744132,1.697217546,3.228677663,0.272327151,0.38744132,1.020374304,0,0.333333333,0,0.011111111,0,1406.389937,500
25,31031,London Spitfire,Florida Mayhem,1,46461.94079,43763.08595,44.39744723,34.7341728,329.5660804,366.5933566,19788.16531,18202.54847,25093.90953,25315.89573,26227.104,25023.02587,27897.37316,23930.87966,26.02660669,21.39246221,67.49657947,54.72027464,22.2140109,19.85563021,26227.104,25023.02587,1.307533731,0.458648742,31.27972239,23.78995431,391.7181608,335.8708915,21.95885778,13.48451618,2617.866107,2486.662431,2374.92928,2105.597127,399.0917444,381.3206866,431.1089454,501.0468854,480,450,24.05663082,21.90224107,21.54703697,20.41654492,304.683425,260.8468663,21.45920982,18.86279633,0.885121337,0.130471633,15051.01745,13440.79044,9.717176926,7.580470083,1.615169939,0.802499625,0.294664987,0.140590524,10532.49217,9614.769746,0.999570667,0.99324709,0.856887145,0.474012069,2.646122009,1.871529249,1.896712624,1.580944722,0.270958946,0.316188944,0.42517915,0.687080872,0.2,0.5,0.01360315,0.019545411,1101.109161,1023.507042
26,31032,Toronto Defiant,Houston Outlaws,0,63806.53375,50918.88154,56.15020989,40.45436854,409.7794005,347.580809,31343.73246,20446.72542,31152.76127,27227.47017,30337.79849,30215.60777,38542.37566,36206.33978,34.04493008,38.4312771,83.31431467,65.31466569,27.05144204,24.22891154,30337.79849,30215.60777,1.441391144,0.640072106,38.71643697,28.28445501,481.8842131,447.5201044,25.53728128,19.36290504,3265.918726,3220.195937,2949.833226,2832.777377,574.9219465,494.1523027,536.3900641,675.4419189,600,600,30.15872758,29.3994256,26.15406009,25.13009901,320.9791231,386.1710706,25.33202806,19.0357075,0.112662735,0.631385617,21106.24854,17936.67314,14.01865504,12.99602233,1.150158885,2.448798095,0.180418119,0.560556289,12488.81995,12517.5809,1.288107995,1.406546283,1.286568197,0.915306155,1.185271929,3.147609884,3.578185973,0.141517618,0.340408939,0,0.476572514,0.398881585,0.666666667,0,0.098291015,0.005,1459.872934,1265.483327
27,31036,Toronto Defiant,Florida Mayhem,0,48903.30917,56689.26307,46.41770873,45.45554317,320.3040007,483.5839786,22288.90975,23256.36609,23746.38113,33001.11619,25317.97869,32717.02441,30826.87408,32010.50645,27.45498357,27.89026243,68.8014132,71.54235744,22.14469157,25.92024375,25317.97869,32717.02441,1.121957571,0.530846523,31.97204026,32.45368794,394.0103129,461.8849371,20.20770358,18.43006412,2611.332998,3322.487855,2347.292917,2819.20878,439.7311751,494.5779938,442.9003951,660.6737275,480,600,24.61818249,29.15011115,21.86338529,26.91434514,277.7147789,405.7570311,20.77021267,23.88054205,0.239012897,0.166570523,16844.27024,18081.55838,11.32525238,10.64887574,1.075779658,1.271785197,0.168164276,0.241940893,10728.45496,13311.44049,1.014980463,1.280873801,0.900502361,1.015495421,1.225408927,2.485210381,2.146911584,1.653142502,0.204245363,0.316188944,0.285943509,0.903674213,0.6,0.75,0.075641275,0.024709229,1117.191826,1359.259875
28,31037,Paris Eternal,Houston Outlaws,0,48245.48564,52995.30144,59.46389977,48.9537685,286.8475923,376.8967813,18827.42713,20006.73519,26664.9605,26048.42981,28999.64633,32634.33462,27162.7456,35856.60667,26.59125935,35.74359467,88.94877884,77.10048759,28.71436319,27.40819893,28999.64633,32634.33462,1.582250635,0.562433525,39.59306582,31.23506493,366.6604297,444.4021087,30.23390601,21.00738834,2616.455018,3246.614129,2299.698713,2855.702376,373.0219774,490.4337716,492.8137596,652.0362456,480,600,24.08439785,30.59911759,20.8120416,26.69033272,306.1906511,404.5295302,28.77801319,24.24207453,0.770515888,0.738520152,15591.61016,18345.55973,10.96733218,16.71030325,1.973403575,2.197235683,0.305427068,0.492012295,5956.990333,14632.79879,1.003420136,1.416182562,0.959016415,1.266205716,2.993325878,2.89062283,1.302805191,0.141517618,0.27007429,0,0.647783915,0.267675737,0.6,0,0.017962841,0.005,1128.109638,1290.072179
29,31038,Washington Justice,Boston Uprising,1,48107.06168,39139.05537,44.95829934,31.33653576,342.6836894,362.7510979,20215.17363,16308.16256,23115.78952,24524.35124,27481.10151,22555.00848,25941.13034,23384.79028,24.02907752,23.91474274,70.96934627,48.43183777,25.76959304,16.77131977,27481.10151,22555.00848,1.029565152,0.403485303,32.16291083,22.48502059,374.5832544,301.3903612,21.77805041,15.84265501,2637.078677,2471.271989,2317.57617,2167.983596,356.1842126,449.8888094,477.4992274,467.5944403,480,450,25.47607955,21.14753418,23.17580856,15.80071179,264.8214703,255.5446573,19.291718,13.92557163,0.24145389,0.323982244,14151.7007,12917.28864,12.07255693,7.831960372,1.682888521,1.034956854,0.22210331,0.267890364,9248.57772,6474.218564,1.062082363,1.232541761,0.744702134,0.637710479,3.102729049,1.236111976,0.365723669,0.568461429,0.052482339,0.209433158,1.174045862,0.471622429,0.4,0.25,0.014369426,0.006527384,1059.609099,1077.170535
30,31042,Philadelphia Fusion,Paris Eternal,0,49070.24902,56445.99365,48.84098928,69.77964938,499.0792875,358.4612236,21518.13212,20528.24021,24343.97818,28650.95896,27068.68261,35419.54337,23528.10082,35696.86843,16.07015171,35.31540609,74.25480121,104.9176058,25.02572541,34.39938104,27068.68261,35419.54337,2.053152624,1.743332729,32.6950811,41.72511745,420.3506322,413.8622991,25.5588472,34.1016659,2718.615865,3247.880661,2204.091162,2880.594366,381.7043047,489.9135761,591.8585006,612.0391607,480,600,23.48239995,30.55364376,21.81384654,26.50296028,238.1872263,502.2574622,19.77133511,33.70311236,0.388086523,0.738575361,15113.08872,19278.91157,10.40606665,14.08001971,1.139496115,3.683821598,0.162849233,0.60821345,9020.183136,10707.52872,1.071626537,1.367320808,0.414364355,1.342043476,2.797697006,3.89584538,0.87332681,0.45409565,0.381631413,0.133347499,0.608304737,0.758668553,2,1.5,0.193871751,0.041775469,1112.830595,1321.87068
31,31043,Boston Uprising,Atlanta Reign,0,40388.8509,31424.1483,32.19658068,36.13272445,398.8215766,229.2932607,15808.28051,12310.50566,24952.45729,16426.25978,24155.10464,18719.02134,24944.88444,15153.85884,25.31183998,16.32218619,49.39138851,54.96732368,16.89051221,18.40270874,24155.10464,18719.02134,0.413007889,0.936755309,21.95768092,26.08119352,321.2997388,188.1664048,16.50845899,19.85762015,2637.19807,1635.657444,2313.256807,1449.105108,474.408347,283.5185437,493.876826,294.3993522,480,300,22.64326342,14.98412634,17.69286964,12.89960039,298.638118,238.8790567,14.61391369,18.94142802,0.304295619,0.431890486,13500.61974,8113.506977,7.618862996,6.078941052,1.098624423,1.12715315,0.279900542,0.17708038,8932.782807,4879.86651,1.296733502,0.80794313,0.961266616,0.222245831,1.169328874,1.046216815,0.454769143,2.51040658,0.167546527,0.335030156,0.377297943,0.311144163,0.4,0.25,0.010432791,0.007978882,1140.138231,730.3445951
32,31044,Washington Justice,New York Excelsior,0,45543.77928,56592.2544,46.95729432,62.68520376,421.0612064,480.4979682,17602.21411,22815.30373,20578.24411,29696.94255,27226.12603,33309.10238,25296.6169,31668.97624,21.25240585,25.29052541,73.28551171,97.07694085,25.97023525,34.2209377,27226.12603,33309.10238,1.352841296,1.152380295,34.16229905,34.37087575,365.0445631,439.0228384,21.91106065,30.42927267,2664.609642,3343.532665,2298.003884,2955.743031,381.1924263,514.380785,498.2601634,542.1057423,480,600,25.53005495,30.46027431,23.00427833,25.67563911,285.4774398,613.2128643,23.69335176,26.42026835,0.357982139,0.17079939,13999.08973,18492.52706,12.01595665,16.19495802,1.474214627,3.558147482,0.175460423,0.622628162,10907.35083,12535.84988,1.125744823,1.487552649,0.725900913,0.885168252,2.798188588,2.856918622,0.437142094,0.212276427,0.052482339,0.070758809,0.886446162,0,0.6,2,0.01958031,0.090227218,1038.010902,1375.064181
33,31054,Washington Justice,Toronto Defiant,0,42635.21004,55156.52481,41.11246598,49.36911642,423.6979706,427.7856933,16021.40734,23007.49498,19526.8406,27381.63248,25847.55312,30705.28668,26235.36802,36849.23386,22.00562372,33.1320289,63.11241155,73.39997902,21.74692811,23.78315781,25847.55312,30705.28668,1.117974149,1.073157402,26.21478767,31.212883,307.8911935,421.4032159,17.64717515,18.52065422,2660.233913,3276.514997,2279.104488,2962.665493,391.1455365,613.1403952,522.6885687,529.107172,480,600,24.70985197,29.83257524,22.47819579,25.75379182,295.7238436,342.1726327,23.51492133,23.46822191,0.25301746,0.247704781,14003.69497,19602.3971,10.29298956,10.5380136,1.337056787,1.401004221,0.201522395,0.21538562,13216.54124,13365.45929,1.04373561,1.413267323,0.753445463,0.615014543,1.961077921,1.499988037,0.174730398,1.811963389,0,0.065131253,0.466587448,0,1,1,0.025326292,0.10352762,1094.722784,1347.380474
35,31059,Washington Justice,Philadelphia Fusion,0,44654.90307,55586.45299,43.4091327,60.06955587,451.7982966,602.284214,15729.24754,21142.45974,19315.18099,28900.69487,28152.71991,34036.61532,28160.53344,31014.56654,22.1343594,22.16739432,64.46995174,92.05729527,20.68477234,31.49632217,28152.71991,34036.61532,1.250656297,2.319798698,25.80208947,35.73323708,304.9253363,458.7057327,16.35475575,27.47085299,2660.621505,3377.418988,2304.902165,2754.417667,416.9286259,496.4888419,499.8568614,740.3084983,480,600,25.26120545,29.37632767,23.56220666,27.05157425,259.4036167,385.2417197,24.35822637,28.7982615,0.376046699,0.491417228,15291.53563,18716.50389,10.34046481,13.32342914,1.213764451,1.759437294,0.188546561,0.240653594,15121.77774,12222.41814,1.106590336,1.383956271,0.935444545,0.612787619,1.364974448,3.003788078,0.13532947,0.269567257,0,0.2873259,0.033177239,0.25447861,1.2,3.5,0.021881489,0.282066632,1058.464684,1339.127204
